Name,X,Y
ctg7180000070351_Component#_1,-1.633517735,1.347999031
ctg7180000070365_Component#_1,-0.471173674,2.076111163
ctg7180000070389_Component#_2,-1.409786716,1.780470155
ctg7180000070389_Component#_3,-1.009934455,1.858440227
ctg7180000070390_Component#_1,-1.099092217,1.87897117
ctg7180000070527_Component#_1,-0.6526952,2.081579972
ctg7180000070530_Component#_1,0.598332359,-5.358495182
ctg7180000070555_Component#_1,-1.64891678,1.559882061
ctg7180000070709_Component#_1,-0.621656016,2.098841664
ctg7180000070727_Component#_1,2.055940773,-1.009532293
ctg7180000070742_Component#_1,-1.328042397,1.961158927
ctg7180000070744_Component#_1,1.462632634,0.52370424
ctg7180000070753_Component#_1,-0.113155808,-5.397394403
ctg7180000070766_Component#_1,-0.450117128,1.331545867
ctg7180000070916_Component#_1,-1.634191472,1.651355768
ctg7180000070919_Component#_1,0.079313744,-5.341140801
ctg7180000070935_Component#_1,0.174397753,1.914488151
ctg7180000070966_Component#_1,-1.678843682,1.400165889
ctg7180000071125_Component#_1,-1.255851132,1.652245712
ctg7180000071167_Component#_1,-1.241885376,1.983876077
ctg7180000071194_Component#_1,1.964121562,-0.610992638
ctg7180000071212_Component#_1,-0.538403558,1.679870176
ctg7180000071373_Component#_1,-1.622847522,1.351264084
ctg7180000071378_Component#_1,4.170746868,-7.569314789
ctg7180000071662_Component#_1,-1.05680661,1.94522415
ctg7180000071665_Component#_1,1.981933151,-0.550394982
ctg7180000071669_Component#_1,1.36891347,0.840201028
ctg7180000071677_Component#_1,-1.64647573,1.346742599
ctg7180000071690_Component#_1,-1.649892951,1.417253724
ctg7180000071703_Component#_1,-1.657164676,1.525218583
ctg7180000071715_Component#_3,1.838074987,-0.059442567
ctg7180000071868_Component#_1,1.584514784,0.159591026
ctg7180000072035_Component#_1,-1.272736245,1.870576388
ctg7180000072041_Component#_1,1.610512554,0.22644537
ctg7180000072286_Component#_1,1.773029572,-1.03975467
ctg7180000072298_Component#_1,-1.066434324,2.068072597
ctg7180000072308_Component#_1,0.732500968,0.912563689
ctg7180000072338_Component#_1,1.08250863,-5.480828219
ctg7180000072368_Component#_1,-1.58541727,1.614986649
ctg7180000072371_Component#_1,1.391435275,0.869954312
ctg7180000072665_Component#_1,0.129456445,1.811098657
ctg7180000072762_Component#_1,-1.272736245,1.870576388
ctg7180000072883_Component#_1,-1.272736245,1.870576388
ctg7180000072976_Component#_1,1.898042761,-0.518194321
ctg7180000072999_Component#_1,-1.611064477,1.683814285
ctg7180000073073_Component#_1,-1.641905065,1.346748458
